账号序号	日期	序号	名称	折扣	是否购买	剩余信用
66	2024-01-20	1	家具零件小	75	False	0
66	2024-01-20	2	龙门币大	50	False	0
66	2024-01-20	3	异铁	50	False	0
66	2024-01-20	4	酯原料	50	False	0
66	2024-01-20	5	家具零件小	0	False	0
66	2024-01-20	6	酯原料	0	False	0
66	2024-01-20	7	碳素	0	False	0
66	2024-01-20	8	基础作战记录	0	False	0
66	2024-01-20	9	初级作战记录	0	False	0
66	2024-01-21	0	家具零件大	75	False	0
66	2024-01-21	1	破损装置	50	False	0
66	2024-01-21	2	代糖	50	False	0
66	2024-01-21	3	技巧概要·卷1	50	False	0
66	2024-01-21	4	破损装置	50	False	0
66	2024-01-21	5	碳素	50	False	0
66	2024-01-21	6	酮凝集	50	False	0
66	2024-01-21	7	破损装置	0	False	0
66	2024-01-21	8	双酮	0	False	0
66	2024-01-21	9	技巧概要·卷2	0	False	0
66	2024-01-22	0	基础作战记录	75	False	0
66	2024-01-22	1	招聘许可	75	False	0
66	2024-01-22	2	加急许可	50	False	0
66	2024-01-22	3	源岩	50	False	0
66	2024-01-22	4	招聘许可	50	False	0
66	2024-01-22	5	初级作战记录	50	False	0
66	2024-01-22	6	双酮	0	False	0
66	2024-01-22	7	异铁	0	False	0
66	2024-01-22	8	家具零件大	0	False	0
66	2024-01-22	9	基础作战记录	0	False	0
66	2024-01-23	0	聚酸酯	75	False	0
66	2024-01-23	1	技巧概要·卷2	50	False	0
66	2024-01-23	2	酯原料	50	False	0
66	2024-01-23	3	代糖	50	False	0
66	2024-01-23	4	赤金	50	False	0
66	2024-01-23	5	破损装置	50	False	0
66	2024-01-23	6	初级作战记录	50	False	0
66	2024-01-23	7	异铁	0	False	0
66	2024-01-23	8	加急许可	0	False	0
66	2024-01-23	9	碳	0	False	0
66	2024-01-24	0	龙门币小	75	False	0
66	2024-01-24	1	加急许可	75	False	0
66	2024-01-24	2	加急许可	50	False	0
66	2024-01-24	3	破损装置	50	False	0
66	2024-01-24	4	糖	50	False	0
66	2024-01-24	5	酯原料	0	False	0
66	2024-01-24	6	招聘许可	0	False	0
66	2024-01-24	7	龙门币小	0	False	0
66	2024-01-24	8	装置	0	False	0
66	2024-01-24	9	双酮	0	False	0
66	2024-01-25	0	聚酸酯	75	False	0
66	2024-01-25	1	初级作战记录	50	False	0
66	2024-01-25	2	装置	50	False	0
66	2024-01-25	3	破损装置	50	False	0
66	2024-01-25	4	家具零件大	50	False	0
66	2024-01-25	5	糖	50	False	0
66	2024-01-25	6	源岩	50	False	0
66	2024-01-25	7	固源岩	0	False	0
66	2024-01-25	8	碳素	0	False	0
66	2024-01-25	9	酮凝集	0	False	0
66	2024-01-26	0	固源岩	75	False	0
66	2024-01-26	1	源岩	50	False	0
66	2024-01-26	2	加急许可	50	False	0
66	2024-01-26	3	固源岩	50	False	0
66	2024-01-26	4	龙门币大	50	False	0
66	2024-01-26	5	破损装置	50	False	0
66	2024-01-26	6	技巧概要·卷2	50	False	0
66	2024-01-26	7	家具零件大	0	False	0
66	2024-01-26	8	初级作战记录	0	False	0
66	2024-01-26	9	异铁碎片	0	False	0
66	2024-01-27	0	破损装置	75	False	0
66	2024-01-27	1	双酮	75	False	0
66	2024-01-27	2	异铁	50	False	0
66	2024-01-27	3	龙门币大	50	False	0
66	2024-01-27	4	异铁碎片	50	False	0
66	2024-01-27	5	酮凝集	50	False	0
66	2024-01-27	6	酯原料	0	False	0
66	2024-01-27	7	破损装置	0	False	0
66	2024-01-27	8	赤金	0	False	0
66	2024-01-27	9	龙门币大	0	False	0
66	2024-01-28	0	酯原料	75	False	0
66	2024-01-28	1	初级作战记录	75	False	0
66	2024-01-28	2	赤金	50	False	0
66	2024-01-28	3	源岩	50	False	0
66	2024-01-28	4	酮凝集	50	False	0
66	2024-01-28	5	基础作战记录	0	False	0
66	2024-01-28	6	源岩	0	False	0
66	2024-01-28	7	基础作战记录	0	False	0
66	2024-01-28	8	代糖	0	False	0
66	2024-01-28	9	酮凝集	0	False	0
66	2024-01-29	0	碳素	75	False	0
66	2024-01-29	1	异铁碎片	50	False	0
66	2024-01-29	2	招聘许可	50	False	0
66	2024-01-29	3	技巧概要·卷2	50	False	0
66	2024-01-29	4	酮凝集	50	False	0
66	2024-01-29	5	技巧概要·卷2	50	False	0
66	2024-01-29	6	基础作战记录	0	False	0
66	2024-01-29	7	招聘许可	0	False	0
66	2024-01-29	8	加急许可	0	False	0
66	2024-01-29	9	基础作战记录	0	False	0
66	2024-01-30	0	酮凝集	75	False	0
66	2024-01-30	1	招聘许可	50	False	0
66	2024-01-30	2	酮凝集	50	False	0
66	2024-01-30	3	酮凝集	50	False	0
66	2024-01-30	4	固源岩	50	False	0
66	2024-01-30	5	聚酸酯	50	False	0
66	2024-01-30	6	赤金	0	False	0
66	2024-01-30	7	加急许可	0	False	0
66	2024-01-30	8	酯原料	0	False	0
66	2024-01-30	9	家具零件大	0	False	0
66	2024-01-31	0	家具零件小	75	False	0
66	2024-01-31	1	赤金	75	False	0
66	2024-01-31	2	赤金	50	False	0
66	2024-01-31	3	装置	50	False	0
66	2024-01-31	4	龙门币大	50	False	0
66	2024-01-31	5	装置	50	False	0
66	2024-01-31	6	赤金	0	False	0
66	2024-01-31	7	技巧概要·卷1	0	False	0
66	2024-01-31	8	初级作战记录	0	False	0
66	2024-01-31	9	加急许可	0	False	0
66	2024-02-01	0	赤金	75	False	0
66	2024-02-01	1	酯原料	75	False	0
66	2024-02-01	2	聚酸酯	50	False	0
66	2024-02-01	3	加急许可	50	False	0
66	2024-02-01	4	源岩	50	False	0
66	2024-02-01	5	家具零件小	50	False	0
66	2024-02-01	6	龙门币小	0	False	0
66	2024-02-01	7	初级作战记录	0	False	0
66	2024-02-01	8	源岩	0	False	0
66	2024-02-01	9	源岩	0	False	0
66	2024-02-02	0	酯原料	75	False	0
66	2024-02-02	1	家具零件大	75	False	0
66	2024-02-02	2	源岩	50	False	0
66	2024-02-02	3	招聘许可	50	False	0
66	2024-02-02	4	双酮	50	False	0
66	2024-02-02	5	固源岩	0	False	0
66	2024-02-02	6	聚酸酯	0	False	0
66	2024-02-02	7	技巧概要·卷1	0	False	0
66	2024-02-02	8	家具零件大	0	False	0
66	2024-02-02	9	家具零件小	0	False	0
66	2024-02-03	0	异铁	75	False	0
66	2024-02-03	1	家具零件大	50	False	0
66	2024-02-03	2	双酮	50	False	0
66	2024-02-03	3	异铁	50	False	0
66	2024-02-03	4	赤金	50	False	0
66	2024-02-03	5	赤金	50	False	0
66	2024-02-03	6	碳	0	False	0
66	2024-02-03	7	基础作战记录	0	False	0
66	2024-02-03	8	源岩	0	False	0
66	2024-02-03	9	家具零件大	0	False	0
66	2024-02-04	0	酮凝集	75	False	0
66	2024-02-04	1	初级作战记录	50	False	0
66	2024-02-04	2	招聘许可	50	False	0
66	2024-02-04	3	招聘许可	50	False	0
66	2024-02-04	4	源岩	50	False	0
66	2024-02-04	5	酯原料	50	False	0
66	2024-02-04	6	赤金	50	False	0
66	2024-02-04	7	酯原料	0	False	0
66	2024-02-04	8	龙门币小	0	False	0
66	2024-02-04	9	酮凝集	0	False	0
66	2024-02-05	0	糖	75	False	0
66	2024-02-05	1	糖	50	False	0
66	2024-02-05	2	赤金	50	False	0
66	2024-02-05	3	招聘许可	50	False	0
66	2024-02-05	4	招聘许可	50	False	0
66	2024-02-05	5	聚酸酯	50	False	0
66	2024-02-05	6	固源岩	0	False	0
66	2024-02-05	7	糖	0	False	0
66	2024-02-05	8	代糖	0	False	0
66	2024-02-05	9	糖	0	False	0
66	2024-02-06	0	装置	75	False	0
66	2024-02-06	1	招聘许可	75	False	0
66	2024-02-06	2	加急许可	50	False	0
66	2024-02-06	3	糖	50	False	0
66	2024-02-06	4	加急许可	50	False	0
66	2024-02-06	5	龙门币小	50	False	0
66	2024-02-06	6	双酮	0	False	0
66	2024-02-06	7	招聘许可	0	False	0
66	2024-02-06	8	源岩	0	False	0
66	2024-02-06	9	招聘许可	0	False	0
66	2024-02-07	0	源岩	75	False	0
66	2024-02-07	1	龙门币大	99	False	0
66	2024-02-07	2	基础作战记录	75	False	0
66	2024-02-07	3	招聘许可	50	False	0
66	2024-02-07	4	招聘许可	50	False	0
66	2024-02-07	5	异铁碎片	0	False	0
66	2024-02-07	6	基础作战记录	0	False	0
66	2024-02-07	7	加急许可	0	False	0
66	2024-02-07	8	装置	0	False	0
66	2024-02-07	9	基础作战记录	0	False	0
66	2024-02-08	0	代糖	75	False	0
66	2024-02-08	1	加急许可	75	False	0
66	2024-02-08	2	装置	50	False	0
66	2024-02-08	3	加急许可	50	False	0
66	2024-02-08	4	固源岩	50	False	0
66	2024-02-08	5	加急许可	0	False	0
66	2024-02-08	6	酯原料	0	False	0
66	2024-02-08	7	装置	0	False	0
66	2024-02-08	8	初级作战记录	0	False	0
66	2024-02-08	9	装置	0	False	0
66	2024-02-09	0	酮凝集	75	False	0
66	2024-02-09	1	酮凝集	50	False	0
66	2024-02-09	2	双酮	50	False	0
66	2024-02-09	3	代糖	50	False	0
66	2024-02-09	4	固源岩	50	False	0
66	2024-02-09	5	赤金	50	False	0
66	2024-02-09	6	异铁碎片	0	False	0
66	2024-02-09	7	源岩	0	False	0
66	2024-02-09	8	源岩	0	False	0
66	2024-02-09	9	异铁碎片	0	False	0
66	2024-02-10	0	家具零件小	75	False	0
66	2024-02-10	1	龙门币大	99	False	0
66	2024-02-10	2	装置	50	False	0
66	2024-02-10	3	固源岩	50	False	0
66	2024-02-10	4	酮凝集	50	False	0
66	2024-02-10	5	家具零件小	0	False	0
66	2024-02-10	6	异铁	0	False	0
66	2024-02-10	7	赤金	0	False	0
66	2024-02-10	8	家具零件小	0	False	0
66	2024-02-10	9	异铁碎片	0	False	0
66	2024-02-11	0	酯原料	75	False	0
66	2024-02-11	1	固源岩	75	False	0
66	2024-02-11	2	加急许可	50	False	0
66	2024-02-11	3	酮凝集	50	False	0
66	2024-02-11	4	装置	50	False	0
66	2024-02-11	5	破损装置	0	False	0
66	2024-02-11	6	碳素	0	False	0
66	2024-02-11	7	加急许可	0	False	0
66	2024-02-11	8	招聘许可	0	False	0
66	2024-02-11	9	代糖	0	False	0
66	2024-02-12	0	招聘许可	75	False	0
66	2024-02-12	1	基础作战记录	75	False	0
66	2024-02-12	2	初级作战记录	50	False	0
66	2024-02-12	3	异铁	50	False	0
66	2024-02-12	4	代糖	50	False	0
66	2024-02-12	5	酮凝集	0	False	0
66	2024-02-12	6	源岩	0	False	0
66	2024-02-12	7	糖	0	False	0
66	2024-02-12	8	酯原料	0	False	0
66	2024-02-12	9	招聘许可	0	False	0
66	2024-02-13	0	加急许可	75	False	0
66	2024-02-13	1	招聘许可	75	False	0
66	2024-02-13	2	龙门币小	50	False	0
66	2024-02-13	3	聚酸酯	50	False	0
66	2024-02-13	4	赤金	50	False	0
66	2024-02-13	5	龙门币小	0	False	0
66	2024-02-13	6	加急许可	0	False	0
66	2024-02-13	7	破损装置	0	False	0
66	2024-02-13	8	糖	0	False	0
66	2024-02-13	9	酮凝集	0	False	0
66	2024-02-14	0	固源岩	75	False	0
66	2024-02-14	1	赤金	50	False	0
66	2024-02-14	2	酯原料	50	False	0
66	2024-02-14	3	技巧概要·卷1	50	False	0
66	2024-02-14	4	装置	50	False	0
66	2024-02-14	5	代糖	50	False	0
66	2024-02-14	6	装置	50	False	0
66	2024-02-14	7	招聘许可	0	False	0
66	2024-02-14	8	家具零件大	0	False	0
66	2024-02-14	9	家具零件大	0	False	0
66	2024-02-15	0	聚酸酯	75	False	0
66	2024-02-15	1	家具零件大	50	False	0
66	2024-02-15	2	酮凝集	50	False	0
66	2024-02-15	3	碳素	50	False	0
66	2024-02-15	4	聚酸酯	50	False	0
66	2024-02-15	5	异铁碎片	50	False	0
66	2024-02-15	6	酯原料	50	False	0
66	2024-02-15	7	酯原料	0	False	0
66	2024-02-15	8	基础作战记录	0	False	0
66	2024-02-15	9	招聘许可	0	False	0
66	2024-02-16	0	酮凝集	75	False	0
66	2024-02-16	1	酮凝集	50	False	0
66	2024-02-16	2	装置	50	False	0
66	2024-02-16	3	赤金	50	False	0
66	2024-02-16	4	加急许可	50	False	0
66	2024-02-16	5	加急许可	50	False	0
66	2024-02-16	6	龙门币大	0	False	0
66	2024-02-16	7	双酮	0	False	0
66	2024-02-16	8	招聘许可	0	False	0
66	2024-02-16	9	招聘许可	0	False	0
66	2024-02-17	0	加急许可	75	False	0
66	2024-02-17	1	龙门币小	75	False	0
66	2024-02-17	2	龙门币小	50	False	0
66	2024-02-17	3	技巧概要·卷1	50	False	0
66	2024-02-17	4	双酮	50	False	0
66	2024-02-17	5	固源岩	0	False	0
66	2024-02-17	6	技巧概要·卷2	0	False	0
66	2024-02-17	7	固源岩	0	False	0
66	2024-02-17	8	异铁碎片	0	False	0
66	2024-02-17	9	代糖	0	False	0
66	2024-02-18	0	招聘许可	75	False	0
66	2024-02-18	1	源岩	75	False	0
66	2024-02-18	2	酯原料	50	False	0
66	2024-02-18	3	聚酸酯	50	False	0
66	2024-02-18	4	赤金	50	False	0
66	2024-02-18	5	代糖	0	False	0
66	2024-02-18	6	源岩	0	False	0
66	2024-02-18	7	固源岩	0	False	0
66	2024-02-18	8	招聘许可	0	False	0
66	2024-02-18	9	酮凝集	0	False	0
66	2024-02-20	0	加急许可	75	False	0
66	2024-02-20	1	固源岩	75	False	0
66	2024-02-20	2	招聘许可	50	False	0
66	2024-02-20	3	龙门币大	50	False	0
66	2024-02-20	4	技巧概要·卷2	50	False	0
66	2024-02-20	5	技巧概要·卷1	0	False	0
66	2024-02-20	6	招聘许可	0	False	0
66	2024-02-20	7	源岩	0	False	0
66	2024-02-20	8	龙门币大	0	False	0
66	2024-02-20	9	酯原料	0	False	0
66	2024-02-21	0	异铁碎片	75	False	0
66	2024-02-21	1	技巧概要·卷2	75	False	0
66	2024-02-21	2	加急许可	50	False	0
66	2024-02-21	3	碳素	50	False	0
66	2024-02-21	4	加急许可	50	False	0
66	2024-02-21	5	加急许可	0	False	0
66	2024-02-21	6	装置	0	False	0
66	2024-02-21	7	聚酸酯	0	False	0
66	2024-02-21	8	招聘许可	0	False	0
66	2024-02-21	9	酯原料	0	False	0
66	2024-02-22	0	初级作战记录	75	False	0
66	2024-02-22	1	赤金	50	False	0
66	2024-02-22	2	聚酸酯	50	False	0
66	2024-02-22	3	装置	50	False	0
66	2024-02-22	4	基础作战记录	50	False	0
66	2024-02-22	5	碳素	50	False	0
66	2024-02-22	6	双酮	50	False	0
66	2024-02-22	7	加急许可	0	False	0
66	2024-02-22	8	龙门币大	0	False	0
66	2024-02-22	9	聚酸酯	0	False	0
66	2024-02-23	0	固源岩	75	False	0
66	2024-02-23	1	家具零件小	50	False	0
66	2024-02-23	2	赤金	50	False	0
66	2024-02-23	3	加急许可	50	False	0
66	2024-02-23	4	异铁碎片	50	False	0
66	2024-02-23	5	固源岩	50	False	0
66	2024-02-23	6	双酮	50	False	0
66	2024-02-23	7	装置	0	False	0
66	2024-02-23	8	初级作战记录	0	False	0
66	2024-02-23	9	酮凝集	0	False	0
66	2024-02-24	0	加急许可	75	False	0
66	2024-02-24	1	酯原料	75	False	0
66	2024-02-24	2	酯原料	50	False	0
66	2024-02-24	3	技巧概要·卷2	50	False	0
66	2024-02-24	4	破损装置	50	False	0
66	2024-02-24	5	龙门币小	0	False	0
66	2024-02-24	6	代糖	0	False	0
66	2024-02-24	7	赤金	0	False	0
66	2024-02-24	8	基础作战记录	0	False	0
66	2024-02-24	9	加急许可	0	False	0
66	2024-02-25	0	代糖	75	False	0
66	2024-02-25	1	招聘许可	75	False	0
66	2024-02-25	2	加急许可	50	False	0
66	2024-02-25	3	源岩	50	False	0
66	2024-02-25	4	赤金	50	False	0
66	2024-02-25	5	装置	0	False	0
66	2024-02-25	6	聚酸酯	0	False	0
66	2024-02-25	7	聚酸酯	0	False	0
66	2024-02-25	8	酮凝集	0	False	0
66	2024-02-25	9	碳素	0	False	0
66	2024-02-26	0	代糖	75	False	0
66	2024-02-26	1	基础作战记录	95	False	0
66	2024-02-26	2	源岩	75	False	0
66	2024-02-26	3	源岩	50	False	0
66	2024-02-26	4	聚酸酯	0	False	0
66	2024-02-26	5	碳素	0	False	0
66	2024-02-26	6	招聘许可	0	False	0
66	2024-02-26	7	破损装置	0	False	0
66	2024-02-26	8	聚酸酯	0	False	0
66	2024-02-26	9	赤金	0	False	0
66	2024-02-27	0	酮凝集	75	False	0
66	2024-02-27	1	赤金	50	False	0
66	2024-02-27	2	龙门币大	50	False	0
66	2024-02-27	3	糖	50	False	0
66	2024-02-27	4	糖	50	False	0
66	2024-02-27	5	碳素	50	False	0
66	2024-02-27	6	双酮	50	False	0
66	2024-02-27	7	固源岩	0	False	0
66	2024-02-27	8	技巧概要·卷2	0	False	0
66	2024-02-27	9	赤金	0	False	0
66	2024-02-28	0	聚酸酯	75	False	0
66	2024-02-28	1	招聘许可	50	False	0
66	2024-02-28	2	碳素	50	False	0
66	2024-02-28	3	聚酸酯	50	False	0
66	2024-02-28	4	装置	50	False	0
66	2024-02-28	5	加急许可	50	False	0
66	2024-02-28	6	异铁碎片	0	False	0
66	2024-02-28	7	装置	0	False	0
66	2024-02-28	8	糖	0	False	0
66	2024-02-28	9	代糖	0	False	0
66	2024-02-29	0	招聘许可	75	False	0
66	2024-02-29	1	龙门币小	95	False	0
66	2024-02-29	2	赤金	50	False	0
66	2024-02-29	3	装置	50	False	0
66	2024-02-29	4	技巧概要·卷2	50	False	0
66	2024-02-29	5	赤金	50	False	0
66	2024-02-29	6	破损装置	0	False	0
66	2024-02-29	7	酯原料	0	False	0
66	2024-02-29	8	酯原料	0	False	0
66	2024-02-29	9	龙门币小	0	False	0
66	2024-03-01	0	基础作战记录	75	False	0
66	2024-03-01	1	碳素	75	False	0
66	2024-03-01	2	酯原料	50	False	0
66	2024-03-01	3	源岩	50	False	0
66	2024-03-01	4	招聘许可	50	False	0
66	2024-03-01	5	酮凝集	0	False	0
66	2024-03-01	6	固源岩	0	False	0
66	2024-03-01	7	招聘许可	0	False	0
66	2024-03-01	8	双酮	0	False	0
66	2024-03-01	9	聚酸酯	0	False	0
66	2024-03-02	0	异铁碎片	75	False	0
66	2024-03-02	1	碳素	75	False	0
66	2024-03-02	2	酯原料	50	False	0
66	2024-03-02	3	双酮	50	False	0
66	2024-03-02	4	异铁碎片	50	False	0
66	2024-03-02	5	技巧概要·卷2	0	False	0
66	2024-03-02	6	龙门币大	0	False	0
66	2024-03-02	7	酯原料	0	False	0
66	2024-03-02	8	碳	0	False	0
66	2024-03-02	9	家具零件大	0	False	0
66	2024-03-03	0	龙门币大	75	False	0
66	2024-03-03	1	赤金	50	False	0
66	2024-03-03	2	技巧概要·卷1	50	False	0
66	2024-03-03	3	代糖	50	False	0
66	2024-03-03	4	聚酸酯	50	False	0
66	2024-03-03	5	赤金	50	False	0
66	2024-03-03	6	异铁碎片	0	False	0
66	2024-03-03	7	家具零件大	0	False	0
66	2024-03-03	8	基础作战记录	0	False	0
66	2024-03-03	9	基础作战记录	0	False	0
66	2024-03-04	0	碳素	75	False	0
66	2024-03-04	1	家具零件小	50	False	0
66	2024-03-04	2	聚酸酯	50	False	0
66	2024-03-04	3	固源岩	50	False	0
66	2024-03-04	4	加急许可	50	False	0
66	2024-03-04	5	异铁碎片	50	False	0
66	2024-03-04	6	招聘许可	0	False	0
66	2024-03-04	7	龙门币大	0	False	0
66	2024-03-04	8	异铁碎片	0	False	0
66	2024-03-04	9	技巧概要·卷1	0	False	0
66	2024-03-05	0	赤金	75	False	0
66	2024-03-05	1	赤金	75	False	0
66	2024-03-05	2	初级作战记录	50	False	0
66	2024-03-05	3	酯原料	50	False	0
66	2024-03-05	4	家具零件大	50	False	0
66	2024-03-05	5	糖	0	False	0
66	2024-03-05	6	碳素	0	False	0
66	2024-03-05	7	源岩	0	False	0
66	2024-03-05	8	固源岩	0	False	0
66	2024-03-05	9	加急许可	0	False	0
66	2024-03-06	0	碳素	75	False	0
66	2024-03-06	1	加急许可	50	False	0
66	2024-03-06	2	装置	50	False	0
66	2024-03-06	3	酯原料	50	False	0
66	2024-03-06	4	破损装置	50	False	0
66	2024-03-06	5	技巧概要·卷1	50	False	0
66	2024-03-06	6	技巧概要·卷1	0	False	0
66	2024-03-06	7	加急许可	0	False	0
66	2024-03-06	8	招聘许可	0	False	0
66	2024-03-06	9	技巧概要·卷2	0	False	0
66	2024-03-07	0	技巧概要·卷1	75	False	0
66	2024-03-07	1	代糖	75	False	0
66	2024-03-07	2	加急许可	50	False	0
66	2024-03-07	3	酯原料	50	False	0
66	2024-03-07	4	异铁	50	False	0
66	2024-03-07	5	龙门币小	0	False	0
66	2024-03-07	6	龙门币大	0	False	0
66	2024-03-07	7	异铁	0	False	0
66	2024-03-07	8	装置	0	False	0
66	2024-03-07	9	招聘许可	0	False	0
66	2024-03-08	0	招聘许可	75	False	0
66	2024-03-08	1	基础作战记录	75	False	0
66	2024-03-08	2	糖	50	False	0
66	2024-03-08	3	龙门币小	50	False	0
66	2024-03-08	4	家具零件小	50	False	0
66	2024-03-08	5	龙门币大	0	False	0
66	2024-03-08	6	装置	0	False	0
66	2024-03-08	7	聚酸酯	0	False	0
66	2024-03-08	8	装置	0	False	0
66	2024-03-08	9	赤金	0	False	0
66	2024-03-09	0	破损装置	75	False	0
66	2024-03-09	1	双酮	75	False	0
66	2024-03-09	2	技巧概要·卷2	50	False	0
66	2024-03-09	3	糖	50	False	0
66	2024-03-09	4	固源岩	50	False	0
66	2024-03-09	5	龙门币大	0	False	0
66	2024-03-09	6	酯原料	0	False	0
66	2024-03-09	7	加急许可	0	False	0
66	2024-03-09	8	酯原料	0	False	0
66	2024-03-09	9	赤金	0	False	0
66	2024-03-10	0	加急许可	75	False	0
66	2024-03-10	1	异铁碎片	75	False	0
66	2024-03-10	2	破损装置	50	False	0
66	2024-03-10	3	龙门币大	50	False	0
66	2024-03-10	4	技巧概要·卷2	50	False	0
66	2024-03-10	5	龙门币小	50	False	0
66	2024-03-10	6	初级作战记录	0	False	0
66	2024-03-10	7	固源岩	0	False	0
66	2024-03-10	8	加急许可	0	False	0
66	2024-03-10	9	招聘许可	0	False	0
66	2024-03-11	0	加急许可	75	False	0
66	2024-03-11	1	装置	75	False	0
66	2024-03-11	2	招聘许可	50	False	0
66	2024-03-11	3	家具零件小	50	False	0
66	2024-03-11	4	加急许可	50	False	0
66	2024-03-11	5	碳素	0	False	0
66	2024-03-11	6	代糖	0	False	0
66	2024-03-11	7	破损装置	0	False	0
66	2024-03-11	8	固源岩	0	False	0
66	2024-03-11	9	代糖	0	False	0
66	2024-03-12	0	破损装置	75	False	0
66	2024-03-12	1	基础作战记录	75	False	0
66	2024-03-12	2	加急许可	50	False	0
66	2024-03-12	3	异铁碎片	50	False	0
66	2024-03-12	4	碳	50	False	0
66	2024-03-12	5	源岩	50	False	0
66	2024-03-12	6	源岩	0	False	0
66	2024-03-12	7	酯原料	0	False	0
66	2024-03-12	8	酯原料	0	False	0
66	2024-03-12	9	装置	0	False	0
66	2024-03-13	0	招聘许可	75	False	0
66	2024-03-13	1	加急许可	75	False	0
66	2024-03-13	2	源岩	50	False	0
66	2024-03-13	3	装置	50	False	0
66	2024-03-13	4	双酮	50	False	0
66	2024-03-13	5	装置	0	False	0
66	2024-03-13	6	源岩	0	False	0
66	2024-03-13	7	装置	0	False	0
66	2024-03-13	8	龙门币大	0	False	0
66	2024-03-13	9	招聘许可	0	False	0
67	2024-01-13	0	异铁碎片	75	False	0
67	2024-01-13	1	双酮	75	False	0
67	2024-01-13	2	装置	50	False	0
67	2024-01-13	3	加急许可	50	False	0
67	2024-01-13	4	源岩	50	False	0
67	2024-01-13	5	加急许可	0	False	0
67	2024-01-13	6	异铁碎片	0	False	0
67	2024-01-13	7	代糖	0	False	0
67	2024-01-13	8	龙门币小	0	False	0
67	2024-01-13	9	加急许可	0	False	0
67	2024-01-14	0	招聘许可	75	False	0
